p	linkRatio	samplenum
74.0	0.9814814814814815	54	176.2037037037037
109.4	1.0	14	260.92857142857144
88.0	0.8857142857142857	35	210.82857142857142
106.9	0.8	5	245.2
120.9	0.8888888888888888	9	293.77777777777777
73.8	0.8620689655172413	58	180.5344827586207
54.9	0.8106060606060606	132	140.58333333333334
97.5	0.9615384615384616	26	233.69230769230768
99.0	0.95	20	251.9
86.0	0.875	16	205.5
150.3	1.0	5	396.8
145.5	1.0	3	384.3333333333333
104.2	0.8888888888888888	9	256.0
183.8	1.0	1	412.0
175.5	1.0	2	393.5
153.8	1.0	3	367.3333333333333
119.8	0.8461538461538461	13	279.84615384615387
77.0	0.9423076923076923	52	190.6346153846154
259.2	1.0	1	667.0
137.5	1.0	4	317.25
149.1	1.0	2	444.5
123.2	1.0	10	309.5
139.8	1.0	2	313.5
120.7	1.0	9	288.1111111111111
87.2	0.76	25	226.28
185.5	1.0	3	411.0
107.4	1.0	16	258.625
72.4	0.8979591836734694	49	177.9387755102041
218.8	1.0	1	544.0
259.7	1.0	1	726.0
166.6	1.0	3	488.6666666666667
151.9	1.0	4	364.75
259.0	1.0	1	727.0
358.7	1.0	1	795.0
197.7	1.0	2	527.5
102.9	1.0	11	248.54545454545453
149.7	1.0	3	359.6666666666667
266.2	1.0	1	751.0
291.0	1.0	1	904.0
220.4	1.0	1	630.0
254.2	1.0	1	716.0
187.6	1.0	1	483.0
245.2	1.0	1	695.0
185.6	1.0	2	450.0
146.8	1.0	3	329.0
200.4	1.0	1	427.0
161.2	0.75	4	382.25
105.2	1.0	19	260.7368421052632
160.2	1.0	3	400.0
141.2	1.0	2	312.5
81.7	0.9056603773584906	53	196.8490566037736
126.5	1.0	11	316.3636363636364
100.4	1.0	15	263.6666666666667
117.1	1.0	13	287.53846153846155
209.3	1.0	2	520.5
176.9	1.0	2	441.0
169.3	1.0	1	426.0
121.7	1.0	8	295.0
243.9	1.0	1	672.0
264.2	1.0	1	756.0
288.4	1.0	1	818.0
261.6	1.0	1	716.0
250.1	1.0	1	706.0
223.9	1.0	1	613.0
228.4	1.0	1	629.0
144.5	0.8333333333333334	6	351.1666666666667
117.3	1.0	5	278.8
217.8	1.0	1	618.0
156.8	1.0	1	434.0
128.3	1.0	5	325.2
103.1	1.0	20	237.45
208.2	1.0	1	812.0
225.8	1.0	2	525.0
109.5	0.9	10	258.8
167.1	1.0	6	420.1666666666667
122.9	1.0	7	285.57142857142856
95.4	0.95	20	239.8
288.6	1.0	1	731.0
55.8	0.8828125	128	141.7265625
79.5	0.9523809523809523	42	194.64285714285714
147.6	1.0	2	341.0
288.1	1.0	1	696.0
179.0	1.0	2	494.0
88.2	0.8928571428571429	28	215.64285714285714
162.1	1.0	1	443.0
46.6	0.7962962962962963	216	113.31481481481481
119.6	0.9090909090909091	11	281.09090909090907
188.8	1.0	1	473.0
156.4	1.0	3	346.6666666666667
93.4	0.95	20	225.6
86.7	0.9259259259259259	27	220.5185185185185
204.5	1.0	1	545.0
128.0	1.0	3	340.3333333333333
234.8	1.0	1	649.0
128.2	1.0	3	320.0
148.7	1.0	2	338.5
86.8	0.9459459459459459	37	203.59459459459458
180.5	1.0	2	432.0
90.8	1.0	23	228.69565217391303
194.8	1.0	1	533.0
101.9	1.0	18	245.33333333333334
201.0	1.0	1	672.0
69.1	0.8958333333333334	48	170.04166666666666
114.6	1.0	13	281.6923076923077
57.7	0.8279569892473119	93	142.23655913978496
74.8	0.8627450980392157	51	183.37254901960785
107.2	0.9375	16	259.125
73.7	0.918918918918919	37	185.02702702702703
119.0	1.0	6	268.8333333333333
100.1	0.8823529411764706	17	230.94117647058823
130.3	1.0	7	347.7142857142857
98.5	0.9473684210526315	19	249.3684210526316
195.2	1.0	1	428.0
155.5	1.0	6	359.3333333333333
100.9	0.9444444444444444	18	229.61111111111111
99.4	0.9375	16	243.75
195.5	1.0	1	605.0
186.4	1.0	1	510.0
133.9	0.8	5	308.4
90.6	0.8947368421052632	19	230.21052631578948
145.7	1.0	3	339.6666666666667
333.4	1.0	1	717.0
95.1	0.9473684210526315	19	220.42105263157896
173.2	0.5	2	439.5
112.9	1.0	6	259.5
193.4	1.0	3	480.0
186.3	1.0	1	588.0
71.6	0.7551020408163265	49	175.0408163265306
104.7	0.9523809523809523	21	257.9047619047619
68.1	0.8181818181818182	55	167.8181818181818
122.5	1.0	11	291.8181818181818
58.1	0.8617021276595744	94	144.39361702127658
91.5	0.9230769230769231	26	231.76923076923077
149.5	1.0	2	337.5
174.9	1.0	1	493.0
173.4	1.0	2	514.5
107.9	0.9333333333333333	15	277.8666666666667
91.7	0.9523809523809523	21	224.1904761904762
177.1	1.0	1	815.0
188.4	1.0	3	468.3333333333333
164.9	1.0	3	379.6666666666667
105.3	1.0	13	261.2307692307692
105.7	1.0	19	245.57894736842104
135.1	1.0	5	319.0
106.6	1.0	11	244.36363636363637
101.8	0.8888888888888888	18	246.72222222222223
138.6	1.0	9	337.77777777777777
132.7	1.0	4	334.25
96.7	0.9444444444444444	18	233.44444444444446
127.2	1.0	7	340.0
78.3	0.9459459459459459	37	193.24324324324326
128.5	1.0	3	291.0
103.4	1.0	10	255.6
134.4	1.0	3	336.0
69.6	0.8363636363636363	55	169.29090909090908
70.2	0.9193548387096774	62	165.91935483870967
167.7	1.0	2	394.5
118.6	0.9230769230769231	13	279.0769230769231
143.7	1.0	2	318.5
101.5	0.9230769230769231	13	274.15384615384613
112.6	1.0	5	280.0
175.2	1.0	2	385.0
146.3	1.0	2	330.5
151.1	1.0	4	433.75
145.3	1.0	4	332.5
87.8	0.9545454545454546	22	204.63636363636363
112.2	1.0	11	262.45454545454544
135.5	1.0	4	320.5
142.7	1.0	7	353.85714285714283
101.4	0.8333333333333334	12	254.75
104.4	1.0	12	228.5
83.4	0.9393939393939394	33	202.6969696969697
137.6	0.8333333333333334	6	310.3333333333333
122.7	1.0	5	270.0
104.0	0.9090909090909091	22	240.5
95.8	1.0	18	233.55555555555554
136.0	1.0	4	310.75
171.0	1.0	3	402.0
153.3	1.0	3	420.6666666666667
176.2	1.0	2	496.0
116.5	1.0	10	270.7
129.4	1.0	8	323.0
109.9	0.9166666666666666	12	246.41666666666666
167.9	1.0	3	457.3333333333333
166.4	1.0	2	377.0
187.5	1.0	2	460.5
177.3	1.0	2	398.5
129.1	1.0	5	272.6
167.0	1.0	2	392.0
191.5	1.0	2	432.0
170.9	1.0	3	404.3333333333333
145.4	1.0	2	364.5
124.6	1.0	5	291.8
106.2	0.8333333333333334	12	239.0
159.0	1.0	2	329.5
152.7	1.0	4	369.5
160.8	1.0	3	336.3333333333333
147.3	1.0	4	334.0
102.5	1.0	15	244.2
95.5	1.0	19	234.10526315789474
120.4	1.0	10	288.7
120.2	0.875	8	284.25
138.7	1.0	3	306.3333333333333
82.8	0.8571428571428571	28	200.5
126.4	1.0	8	307.75
127.4	1.0	6	283.8333333333333
146.9	1.0	3	344.6666666666667
146.4	1.0	5	386.4
85.6	0.9166666666666666	24	201.20833333333334
143.3	1.0	4	337.25
232.4	1.0	1	539.0
125.9	0.875	8	313.125
136.9	0.8571428571428571	7	296.85714285714283
80.4	0.90625	32	192.84375
156.1	0.6666666666666666	3	349.0
130.0	0.7142857142857143	7	306.14285714285717
98.8	0.9411764705882353	17	225.58823529411765
155.1	0.75	4	344.75
99.5	1.0	21	239.76190476190476
101.1	1.0	14	260.5
126.9	1.0	7	306.2857142857143
121.3	1.0	8	315.0
109.8	0.9	10	244.5
157.7	1.0	5	407.2
96.1	1.0	21	224.28571428571428
124.0	0.8571428571428571	7	290.85714285714283
133.5	1.0	4	303.5
121.5	1.0	3	285.3333333333333
107.7	0.8571428571428571	7	266.2857142857143
143.8	1.0	3	324.6666666666667
131.9	1.0	1	289.0
97.6	1.0	19	247.89473684210526
110.6	0.9375	16	254.75
128.1	0.6666666666666666	3	301.6666666666667
157.0	1.0	3	364.0
96.0	0.9565217391304348	23	227.47826086956522
120.5	1.0	7	271.57142857142856
108.1	1.0	10	279.2
126.1	1.0	7	303.57142857142856
108.7	0.875	8	266.25
124.4	1.0	5	302.4
122.0	1.0	2	359.0
211.1	1.0	1	474.0
115.4	1.0	6	309.6666666666667
125.7	1.0	8	298.5
152.8	0.8	5	333.0
125.1	1.0	7	303.85714285714283
155.0	1.0	5	366.8
100.5	0.9333333333333333	15	232.93333333333334
143.2	1.0	3	304.6666666666667
118.8	0.8333333333333334	6	294.0
2.4	0.0	5	7.6
108.0	1.0	7	235.57142857142858
109.2	1.0	10	280.7
95.9	0.85	20	220.9
112.8	1.0	4	254.25
118.3	0.8	5	272.4
132.0	1.0	4	365.5
126.2	0.6666666666666666	3	287.6666666666667
77.4	0.8947368421052632	38	187.68421052631578
94.4	0.9523809523809523	21	222.23809523809524
104.5	0.9166666666666666	12	258.3333333333333
119.4	1.0	10	286.1
129.8	1.0	7	308.2857142857143
108.5	1.0	18	257.3888888888889
110.3	1.0	10	262.8
170.6	1.0	4	380.5
99.3	1.0	19	233.57894736842104
170.4	1.0	1	388.0
148.6	1.0	4	352.0
165.4	1.0	2	351.0
148.0	1.0	4	359.25
152.0	1.0	3	366.3333333333333
133.3	1.0	2	334.5
157.3	1.0	4	415.25
147.5	1.0	4	341.25
98.6	1.0	25	240.72
112.7	1.0	13	268.61538461538464
105.1	0.5	4	229.25
113.0	1.0	6	278.8333333333333
139.3	1.0	3	331.6666666666667
133.0	1.0	5	304.4
95.2	0.9	20	231.5
164.5	1.0	1	361.0
131.8	1.0	2	310.0
184.9	1.0	2	463.5
170.0	1.0	4	382.75
139.7	1.0	7	332.42857142857144
136.2	1.0	3	357.3333333333333
151.8	1.0	4	339.5
125.0	1.0	7	281.0
141.1	1.0	4	367.5
136.5	1.0	5	349.2
146.1	1.0	4	423.25
123.6	1.0	4	309.5
111.6	0.9090909090909091	11	249.72727272727272
137.7	1.0	7	316.42857142857144
152.2	1.0	1	373.0
150.2	1.0	3	378.0
165.1	1.0	2	383.0
158.0	1.0	3	337.3333333333333
153.6	1.0	3	387.0
121.0	1.0	5	306.8
126.6	1.0	6	320.3333333333333
147.8	1.0	4	339.25
97.9	0.875	16	232.1875
127.7	1.0	7	306.0
119.1	0.8	5	332.6
124.3	1.0	6	308.3333333333333
122.2	1.0	6	310.0
114.3	1.0	9	300.1111111111111
101.0	0.8	10	262.4
190.7	1.0	1	468.0
119.5	1.0	3	297.3333333333333
141.3	1.0	8	357.375
138.3	1.0	5	345.8
154.2	1.0	1	425.0
149.6	1.0	3	355.6666666666667
143.0	1.0	3	333.6666666666667
154.7	1.0	2	376.5
139.2	1.0	7	342.2857142857143
125.5	1.0	4	300.5
161.4	1.0	2	465.5
162.9	1.0	1	377.0
132.9	1.0	5	330.6
135.8	1.0	5	311.6
253.2	1.0	1	604.0
179.4	1.0	1	395.0
199.5	1.0	1	495.0
208.0	1.0	1	513.0
278.0	1.0	1	683.0
133.4	1.0	2	318.5
235.9	1.0	1	564.0
318.7	1.0	1	781.0
140.4	1.0	2	315.0
266.5	1.0	1	638.0
214.3	1.0	1	523.0
183.2	1.0	2	552.5
222.5	1.0	1	533.0
249.8	1.0	1	601.0
141.0	1.0	7	317.85714285714283
185.0	1.0	1	426.0
160.6	1.0	3	364.3333333333333
220.7	1.0	1	522.0
168.0	1.0	3	367.6666666666667
147.1	1.0	4	330.5
163.6	1.0	4	381.75
175.1	1.0	1	391.0
215.6	1.0	1	498.0
143.5	1.0	1	313.0
212.0	1.0	1	476.0
214.0	1.0	1	485.0
135.3	1.0	2	353.5
267.7	1.0	1	635.0
221.3	1.0	2	512.0
179.3	1.0	2	389.5
172.6	1.0	1	539.0
140.6	1.0	2	346.0
154.8	1.0	1	347.0
146.0	1.0	3	341.3333333333333
217.1	1.0	1	512.0
161.1	1.0	1	521.0
198.0	1.0	1	510.0
156.0	1.0	2	383.5
195.1	1.0	3	419.6666666666667
144.3	1.0	1	326.0
168.1	1.0	3	438.6666666666667
167.5	1.0	3	571.6666666666666
184.1	0.5	2	402.5
181.9	1.0	2	503.5
110.8	1.0	6	266.8333333333333
145.8	1.0	3	392.3333333333333
152.9	1.0	4	338.5
146.5	1.0	4	337.5
138.0	1.0	4	309.75
158.8	1.0	1	353.0
177.6	1.0	1	425.0
166.5	0.0	1	349.0
121.6	1.0	4	276.75
161.6	1.0	3	342.6666666666667
125.2	1.0	3	309.3333333333333
169.6	1.0	2	403.5
140.5	1.0	4	316.0
140.3	1.0	4	337.25
125.3	1.0	6	315.1666666666667
164.2	1.0	3	336.6666666666667
157.6	1.0	2	376.0
145.1	1.0	3	324.0
154.6	1.0	3	377.6666666666667
149.2	1.0	2	357.0
148.5	1.0	3	373.0
136.6	1.0	4	321.25
167.2	1.0	1	372.0
163.0	1.0	4	443.5
141.9	1.0	2	348.5
153.9	1.0	1	316.0
143.6	1.0	2	355.0
176.3	1.0	2	397.0
232.1	1.0	1	554.0
157.2	1.0	2	454.5
186.1	1.0	1	391.0
180.6	1.0	1	432.0
180.3	1.0	1	392.0
180.8	1.0	1	573.0
169.7	1.0	1	374.0
206.2	1.0	1	484.0
149.4	1.0	3	335.3333333333333
121.1	1.0	2	272.5
189.1	1.0	1	401.0
160.3	1.0	1	380.0
188.5	1.0	1	422.0
252.2	1.0	1	617.0
131.3	1.0	2	302.0
201.5	1.0	1	540.0
192.2	0.5	2	428.5
159.6	1.0	1	468.0
209.2	1.0	1	442.0
173.6	1.0	1	422.0
122.8	1.0	3	292.6666666666667
185.8	1.0	1	455.0
114.9	1.0	11	318.09090909090907
235.3	1.0	1	757.0
166.2	1.0	2	484.5
191.7	1.0	2	517.5
163.5	1.0	2	404.0
185.7	1.0	1	404.0
190.8	1.0	1	407.0
124.9	1.0	3	281.6666666666667
217.2	1.0	2	510.5
191.9	1.0	1	491.0
184.8	1.0	2	471.0
194.6	1.0	1	407.0
189.2	1.0	1	398.0
175.4	1.0	1	535.0
251.7	1.0	1	608.0
200.6	1.0	1	475.0
145.9	1.0	1	367.0
142.0	1.0	3	380.0
185.1	1.0	2	467.0
141.7	1.0	2	331.5
150.5	1.0	5	386.4
144.8	1.0	2	308.0
182.1	1.0	1	416.0
174.3	1.0	1	390.0
178.5	1.0	1	400.0
197.8	1.0	1	447.0
132.1	1.0	2	388.0
175.9	1.0	1	440.0
174.0	1.0	1	356.0
180.0	1.0	1	373.0
134.5	1.0	5	340.0
174.8	1.0	2	401.0
287.2	1.0	1	608.0
183.3	1.0	1	491.0
222.2	1.0	2	533.0
159.9	1.0	2	455.0
236.9	0.0	1	568.0
228.3	1.0	1	526.0
171.6	1.0	1	546.0
167.6	0.6666666666666666	3	419.6666666666667
270.5	0.0	1	561.0
163.2	1.0	2	370.5
154.9	1.0	1	456.0
144.6	1.0	2	440.5
158.5	0.5	2	446.0
206.6	1.0	1	546.0
153.4	1.0	1	449.0
213.8	1.0	1	451.0
179.8	1.0	1	567.0
157.5	1.0	4	382.75
201.4	1.0	1	427.0
201.8	1.0	1	654.0
171.5	1.0	1	359.0
150.0	0.6666666666666666	3	346.0
263.9	1.0	1	552.0
205.8	1.0	1	533.0
210.8	1.0	1	509.0
213.4	1.0	1	486.0
125.8	1.0	3	280.3333333333333
142.6	1.0	1	529.0
150.8	1.0	3	355.0
165.5	1.0	1	343.0
290.8	1.0	1	639.0
286.2	1.0	1	604.0
259.3	1.0	1	549.0
178.0	1.0	2	431.5
175.3	1.0	1	359.0
273.4	1.0	1	578.0
316.9	1.0	1	676.0
271.6	1.0	1	580.0
277.9	1.0	1	593.0
237.3	1.0	1	505.0
233.1	0.0	1	491.0
240.8	1.0	1	515.0
177.8	0.0	1	370.0
187.7	1.0	1	383.0
184.0	1.0	2	415.5
201.2	1.0	1	426.0
221.0	1.0	1	453.0
179.9	1.0	3	406.6666666666667
213.9	1.0	1	445.0
171.1	1.0	2	492.5
185.9	1.0	1	394.0
215.9	1.0	1	451.0
260.7	1.0	1	554.0
212.8	1.0	1	445.0
122.6	0.8	5	264.8
224.0	1.0	1	458.0
142.3	1.0	4	333.5
224.3	1.0	1	474.0
182.4	1.0	1	515.0
176.1	1.0	1	480.0
189.7	1.0	1	502.0
180.4	1.0	1	505.0
224.2	1.0	1	608.0
153.2	0.6666666666666666	3	429.6666666666667
241.9	1.0	1	597.0
242.8	1.0	1	581.0
153.1	1.0	2	346.0
179.7	1.0	1	383.0
272.1	1.0	1	580.0
157.4	1.0	2	420.5
161.5	0.0	1	451.0
172.2	1.0	1	463.0
135.2	1.0	1	335.0
183.1	1.0	2	448.5
224.8	1.0	1	598.0
205.0	1.0	1	555.0
188.7	1.0	1	522.0
168.6	1.0	1	452.0
153.7	1.0	2	359.5
159.4	1.0	2	452.0
178.4	1.0	1	561.0
162.7	1.0	1	425.0
273.2	1.0	1	569.0
141.8	1.0	1	387.0
165.3	1.0	1	440.0
174.1	1.0	1	349.0
162.5	1.0	3	403.0
204.7	1.0	1	510.0
203.2	1.0	1	540.0
219.9	1.0	1	528.0
213.3	1.0	1	487.0
234.5	0.0	1	490.0
154.3	1.0	1	316.0
204.4	1.0	1	423.0
204.9	1.0	1	425.0
147.9	1.0	1	303.0
207.4	1.0	1	434.0
197.5	1.0	1	415.0
146.7	1.0	1	300.0
143.4	1.0	1	394.0
135.0	1.0	1	385.0
173.7	1.0	1	504.0
153.5	1.0	2	347.5
149.9	1.0	1	327.0
195.4	1.0	1	537.0
181.5	1.0	2	450.0
156.2	1.0	2	394.5
163.1	1.0	1	362.0
218.7	1.0	1	570.0
235.4	1.0	1	557.0
227.3	1.0	1	515.0
158.6	1.0	1	400.0
260.2	1.0	1	539.0
217.6	1.0	1	579.0
221.7	1.0	1	593.0
198.5	1.0	1	516.0
181.4	1.0	1	483.0
193.5	1.0	1	524.0
197.6	1.0	1	447.0
265.1	1.0	1	647.0
253.0	1.0	1	583.0
181.8	1.0	1	462.0
178.3	1.0	1	450.0
177.0	1.0	2	408.0
172.3	1.0	1	432.0
214.6	1.0	1	565.0
174.5	1.0	1	458.0
181.6	1.0	1	535.0
172.5	1.0	1	460.0
299.2	1.0	1	628.0
159.3	1.0	1	441.0
165.8	1.0	1	693.0
181.1	1.0	3	437.6666666666667
179.6	1.0	1	398.0
232.3	1.0	1	553.0
238.5	1.0	1	536.0
175.8	1.0	1	544.0
262.3	0.0	1	545.0
146.6	1.0	1	417.0
155.3	1.0	1	419.0
178.2	1.0	1	393.0
237.8	1.0	1	573.0
222.7	1.0	1	522.0
173.8	1.0	1	545.0
263.2	1.0	1	549.0
234.2	1.0	1	484.0
163.8	1.0	1	358.0
209.7	1.0	1	485.0
201.6	1.0	2	436.0
155.2	1.0	1	476.0
176.6	1.0	1	386.0
189.8	1.0	1	426.0
229.7	1.0	1	475.0
197.1	1.0	1	453.0
134.7	1.0	1	277.0
233.7	1.0	1	484.0
169.8	1.0	1	376.0
191.1	1.0	1	442.0
224.7	1.0	1	538.0
186.6	1.0	1	432.0
180.1	1.0	1	405.0
142.9	1.0	1	430.0
204.1	1.0	1	412.0
207.8	1.0	1	428.0
160.0	0.0	1	364.0
255.0	1.0	1	528.0
207.7	1.0	1	427.0
203.1	1.0	1	411.0
144.4	1.0	1	305.0
140.2	0.0	1	295.0
1.3	1.0	1	5.0
1.9	0.0	2	5.5
